x,y
3.9130000000000003,0.084647
3.914,0.082062
3.915,0.08455599999999999
3.916,0.08657799999999999
3.9170000000000003,0.082844
3.918,0.08577699999999999
3.919,0.084648
3.92,0.08064299999999999
3.9210000000000003,0.082068
3.922,0.084036
3.923,0.07882
3.924,0.083804
3.9250000000000003,0.085631
3.926,0.083392
3.927,0.08654700000000001
3.928,0.085428
3.9290000000000003,0.084052
3.93,0.08152100000000001
3.931,0.08171
3.932,0.084855
3.9330000000000003,0.086324
3.934,0.083458
3.935,0.082727
3.936,0.08049
3.9370000000000003,0.085041
3.938,0.085253
3.939,0.083826
3.94,0.081746
3.9410000000000003,0.088705
3.942,0.08574
3.943,0.08138200000000001
3.944,0.081317
3.9450000000000003,0.08444
3.946,0.080816
3.947,0.086644
3.948,0.086077
3.9490000000000003,0.083563
3.95,0.085287
3.951,0.082367
3.952,0.081533
3.9530000000000003,0.084837
3.954,0.083009
3.955,0.08511099999999999
3.956,0.084918
3.9570000000000003,0.08236399999999999
3.958,0.08751400000000001
3.959,0.08841
3.96,0.090787
3.9610000000000003,0.090186
3.962,0.08934500000000001
3.963,0.081636
3.964,0.08746200000000001
3.9650000000000003,0.08515400000000001
3.966,0.087418
3.967,0.08688699999999999
3.968,0.090826
3.969,0.088501
3.97,0.087002
3.971,0.084613
3.972,0.08793000000000001
3.973,0.087845
3.974,0.08662
3.975,0.089963
3.976,0.088305
3.977,0.08753
3.978,0.08591199999999999
3.979,0.08698700000000001
3.98,0.091224
3.981,0.085731
3.982,0.08784600000000001
3.983,0.08938
3.984,0.097468
3.985,0.08746599999999999
3.986,0.081859
3.987,0.096371
3.988,0.113352
3.989,0.09947800000000001
3.99,0.09919
3.991,0.106298
3.992,0.134244
3.993,0.118092
3.994,0.11937400000000001
3.995,0.131423
3.996,0.133073
3.997,0.113814
3.998,0.124894
3.999,0.12699100000000002
